Species,Genotype,Replicate,Genotype_Replicate,Treatment,Photo_Number,Random_Number,Measurement,Result
Ofav,Orange,3,Orange3,HS,7,,Gastrosep,23.822
Ofav,Orange,3,Orange3,HS,8,12,Exopercent,0
Ofav,Orange,3,Orange3,HS,8,,Gastrosep,0
Ofav,Orange,3,Orange3,HS,9,6,Exopercent,0
Ofav,Orange,3,Orange3,HS,9,,Gastrosep,29.73
Ofav,Orange,3,Orange3,HS,10,1,Exopercent,0
Ofav,Orange,3,Orange3,HS,10,,Gastrosep,0
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.576446654
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.418166238
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.535876794
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.701356619
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.578871929
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.761021383
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.670344061
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.622905114
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.407245484
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.42148233
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.577635902
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.633518212
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.517558049
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.546308468
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.534455725
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.555842974
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.382984467
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.53763186
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.515146336
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.77969262
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.53421286
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.536674126
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.545176683
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.576995336
Ofav,Orange,3,Orange3,HS,,,Zooxarea,0.486372625
Ofav,Red,1,Red1,HS,1,3,Exopercent,0
Ofav,Red,1,Red1,HS,1,,Gastrosep,0
Ofav,Red,1,Red1,HS,2,2,Exopercent,0
Ofav,Red,1,Red1,HS,2,,Gastrosep,31.751
Ofav,Red,1,Red1,HS,3,9,Exopercent,0.333333333
Ofav,Red,1,Red1,HS,3,,Gastrosep,23.537
Ofav,Red,1,Red1,HS,4,4,Exopercent,0
Ofav,Red,1,Red1,HS,4,,Gastrosep,0
Ofav,Red,1,Red1,HS,5,6,Exopercent,0
Ofav,Red,1,Red1,HS,5,,Gastrosep,0
Ofav,Red,1,Red1,HS,6,10,Exopercent,0.3
Ofav,Red,1,Red1,HS,6,,Gastrosep,NA
Ofav,Red,1,Red1,HS,7,11,Exopercent,0.142857143
Ofav,Red,1,Red1,HS,7,,Gastrosep,31.347
Ofav,Red,1,Red1,HS,8,6,Exopercent,0
Ofav,Red,1,Red1,HS,8,,Gastrosep,22.944
Ofav,Red,1,Red1,HS,9,9,Exopercent,0
Ofav,Red,1,Red1,HS,9,,Gastrosep,64.766
Ofav,Red,1,Red1,HS,10,7,Exopercent,0.090909091
Ofav,Red,1,Red1,HS,10,,Gastrosep,25.278
Ofav,Red,1,Red1,HS,,,Zooxarea,0.508379243
Ofav,Red,1,Red1,HS,,,Zooxarea,0.562090871
Ofav,Red,1,Red1,HS,,,Zooxarea,0.623664994
Ofav,Red,1,Red1,HS,,,Zooxarea,0.561868386
Ofav,Red,1,Red1,HS,,,Zooxarea,0.667902116
Ofav,Red,1,Red1,HS,,,Zooxarea,0.686535824
Ofav,Red,1,Red1,HS,,,Zooxarea,0.814319509
Ofav,Red,1,Red1,HS,,,Zooxarea,0.679840798
Ofav,Red,1,Red1,HS,,,Zooxarea,0.547748918
Ofav,Red,1,Red1,HS,,,Zooxarea,0.670999476
Ofav,Red,1,Red1,HS,,,Zooxarea,0.583574556
Ofav,Red,1,Red1,HS,,,Zooxarea,0.596930543
Ofav,Red,1,Red1,HS,,,Zooxarea,0.65563102
Ofav,Red,1,Red1,HS,,,Zooxarea,0.615115338
Ofav,Red,1,Red1,HS,,,Zooxarea,0.562286406
Ofav,Red,1,Red1,HS,,,Zooxarea,0.565630215
Ofav,Red,1,Red1,HS,,,Zooxarea,0.470051925
Ofav,Red,1,Red1,HS,,,Zooxarea,0.560989763
Ofav,Red,1,Red1,HS,,,Zooxarea,0.411042598
Ofav,Red,1,Red1,HS,,,Zooxarea,0.260171799
Ofav,Red,1,Red1,HS,,,Zooxarea,0.482007133
Ofav,Red,1,Red1,HS,,,Zooxarea,0.596183774
Ofav,Red,1,Red1,HS,,,Zooxarea,0.633373104
Ofav,Red,1,Red1,HS,,,Zooxarea,0.599775681
Ofav,Red,1,Red1,HS,,,Zooxarea,0.554071915
Ofav,Yellow,1,Yellow1,HS,1,1,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,1,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,2,6,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,2,,Gastrosep,13.097
Ofav,Yellow,1,Yellow1,HS,3,11,Exopercent,0.125
Ofav,Yellow,1,Yellow1,HS,3,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,4,2,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,4,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,5,4,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,5,,Gastrosep,20.011
Ofav,Yellow,1,Yellow1,HS,6,12,Exopercent,0.142857143
Ofav,Yellow,1,Yellow1,HS,6,,Gastrosep,42.515
Ofav,Yellow,1,Yellow1,HS,7,2,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,7,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,8,2,Exopercent,0.058823529
Ofav,Yellow,1,Yellow1,HS,8,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,9,9,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,9,,Gastrosep,0
Ofav,Yellow,1,Yellow1,HS,10,3,Exopercent,0
Ofav,Yellow,1,Yellow1,HS,10,,Gastrosep,33.781
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.454999134
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.498701399
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.6657716
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.545467705
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.809532011
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.579092456
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.52604292
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.535421139
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.512097447
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.538284588
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.453680583
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.697841144
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.602472715
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.435268409
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.621776453
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.475684635
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.506035935
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.529383067
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.572132312
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.485144894
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.456170392
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.618675185
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.593356834
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.498021907
Ofav,Yellow,1,Yellow1,HS,,,Zooxarea,0.634274388
Ofav,Yellow,3,Yellow3,HS,1,10,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,1,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,2,11,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,2,,Gastrosep,NA
Ofav,Yellow,3,Yellow3,HS,3,7,Exopercent,0.333333333
Ofav,Yellow,3,Yellow3,HS,3,,Gastrosep,33.928
Ofav,Yellow,3,Yellow3,HS,4,11,Exopercent,0.181818182
Ofav,Yellow,3,Yellow3,HS,4,,Gastrosep,22.261
Ofav,Yellow,3,Yellow3,HS,5,3,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,5,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,6,10,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,6,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,7,11,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,7,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,8,4,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,8,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,9,12,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,9,,Gastrosep,8.488
Ofav,Yellow,3,Yellow3,HS,10,11,Exopercent,0
Ofav,Yellow,3,Yellow3,HS,10,,Gastrosep,0
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.629802611
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.528173309
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.432083829
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.498721228
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.605908262
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.520500069
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.741624761
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.788935025
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.459944798
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.439564591
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.581728035
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.607787186
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.44291352
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.653340052
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.656390781
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.38276943
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.597637007
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.62807876
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.573640519
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.354777506
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.469235781
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.608543125
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.423800764
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.621393312
Ofav,Yellow,3,Yellow3,HS,,,Zooxarea,0.448175794
Ofav,Orange,1,Orange1,DC,1,1,Exopercent,0
Ofav,Orange,1,Orange1,DC,1,,Gastrosep,0
Ofav,Orange,1,Orange1,DC,2,7,Exopercent,0
Ofav,Orange,1,Orange1,DC,2,,Gastrosep,17.037
Ofav,Orange,1,Orange1,DC,3,3,Exopercent,0
Ofav,Orange,1,Orange1,DC,3,,Gastrosep,0
Ofav,Orange,1,Orange1,DC,4,4,Exopercent,0.25
Ofav,Orange,1,Orange1,DC,4,,Gastrosep,NA
Ofav,Orange,1,Orange1,DC,5,2,Exopercent,0
Ofav,Orange,1,Orange1,DC,5,,Gastrosep,9.839
Ofav,Orange,1,Orange1,DC,6,5,Exopercent,0
Ofav,Orange,1,Orange1,DC,6,,Gastrosep,0
Ofav,Orange,1,Orange1,DC,7,7,Exopercent,0
Ofav,Orange,1,Orange1,DC,7,,Gastrosep,0
Ofav,Orange,1,Orange1,DC,8,8,Exopercent,0
Ofav,Orange,1,Orange1,DC,8,,Gastrosep,27.174
Ofav,Orange,1,Orange1,DC,9,11,Exopercent,0.666666667
Ofav,Orange,1,Orange1,DC,9,,Gastrosep,20.536
Ofav,Orange,1,Orange1,DC,10,3,Exopercent,0.375
Ofav,Orange,1,Orange1,DC,10,,Gastrosep,31.724
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.519632933
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.455673462
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.52029183
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.472278192
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.386260471
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.488815719
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.469396531
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.50691853
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.476148175
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.756894696
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.557091729
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.554580309
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.632213205
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.490060221
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.577439172
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.497955611
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.451640024
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.439269539
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.563476714
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.598669883
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.3669285
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.390632295
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.555792629
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.51367333
Ofav,Orange,1,Orange1,DC,,,Zooxarea,0.494615965
Ofav,Orange,2,Orange2,DC,1,12,Exopercent,0
Ofav,Orange,2,Orange2,DC,1,,Gastrosep,12.81
Ofav,Orange,2,Orange2,DC,2,9,Exopercent,0
Ofav,Orange,2,Orange2,DC,2,,Gastrosep,18.336
Ofav,Orange,2,Orange2,DC,3,11,Exopercent,0
Ofav,Orange,2,Orange2,DC,3,,Gastrosep,19.44
Ofav,Orange,2,Orange2,DC,4,3,Exopercent,0.2
Ofav,Orange,2,Orange2,DC,4,,Gastrosep,0
Ofav,Orange,2,Orange2,DC,5,6,Exopercent,0
Ofav,Orange,2,Orange2,DC,5,,Gastrosep,0
Ofav,Orange,2,Orange2,DC,6,7,Exopercent,0
Ofav,Orange,2,Orange2,DC,6,,Gastrosep,0
Ofav,Orange,2,Orange2,DC,7,11,Exopercent,0.210526316
Ofav,Orange,2,Orange2,DC,7,,Gastrosep,30.775
Ofav,Orange,2,Orange2,DC,8,2,Exopercent,0.5
Ofav,Orange,2,Orange2,DC,8,,Gastrosep,0
Ofav,Orange,2,Orange2,DC,9,6,Exopercent,0
Ofav,Orange,2,Orange2,DC,9,,Gastrosep,0
Ofav,Orange,2,Orange2,DC,10,11,Exopercent,0
Ofav,Orange,2,Orange2,DC,10,,Gastrosep,31.128
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.63166433
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.669016274
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.440006037
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.700076167
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.487880189
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.562889419
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.682410536
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.506062608
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.590182547
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.796678802
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.51138157
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.624771309
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.630783944
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.464705882
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.450320182
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.385388232
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.41986456
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.681419198
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.441331448
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.545553753
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.611821998
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.614962488
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.568839032
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.658871766
Ofav,Orange,2,Orange2,DC,,,Zooxarea,0.418885825
Ofav,Orange,3,Orange3,DC,1,6,Exopercent,0
Ofav,Orange,3,Orange3,DC,1,,Gastrosep,19.473
Ofav,Orange,3,Orange3,DC,2,4,Exopercent,0
Ofav,Orange,3,Orange3,DC,2,,Gastrosep,0
Ofav,Orange,3,Orange3,DC,3,9,Exopercent,0
Ofav,Orange,3,Orange3,DC,3,,Gastrosep,28.885
Ofav,Orange,3,Orange3,DC,4,11,Exopercent,0
Ofav,Orange,3,Orange3,DC,4,,Gastrosep,0
Ofav,Orange,3,Orange3,DC,5,9,Exopercent,0
Ofav,Orange,3,Orange3,DC,5,,Gastrosep,0
Ofav,Orange,3,Orange3,DC,6,10,Exopercent,0.4
Ofav,Orange,3,Orange3,DC,6,,Gastrosep,33.055
Ofav,Orange,3,Orange3,DC,7,1,Exopercent,0
Ofav,Orange,3,Orange3,DC,7,,Gastrosep,0
Ofav,Orange,3,Orange3,DC,8,6,Exopercent,0
Ofav,Orange,3,Orange3,DC,8,,Gastrosep,0
Ofav,Orange,3,Orange3,DC,9,10,Exopercent,0
Ofav,Orange,3,Orange3,DC,9,,Gastrosep,5.59
Ofav,Orange,3,Orange3,DC,10,1,Exopercent,1
Ofav,Orange,3,Orange3,DC,10,,Gastrosep,20.012
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.461316376
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.55960642
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.543210847
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.391455972
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.50253912
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.517536682
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.623837858
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.480237406
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.510584793
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.460464646
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.378296698
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.340091864
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.45798584
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.343219493
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.52503148
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.688335865
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.515321237
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.684296487
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.792008272
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.547513852
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.657506879
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.563698843
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.534062014
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.537665817
Ofav,Orange,3,Orange3,DC,,,Zooxarea,0.686240913
Ofav,Yellow,2,Yellow2,DC,1,7,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,1,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,3,10,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,3,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,4,3,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,4,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,5,2,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,5,,Gastrosep,0
Ofav,Yellow,2,Yellow2,DC,6,3,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,6,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,7,3,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,7,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,8,12,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,8,,Gastrosep,0
Ofav,Yellow,2,Yellow2,DC,9,11,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,9,,Gastrosep,NA
Ofav,Yellow,2,Yellow2,DC,10,5,Exopercent,0
Ofav,Yellow,2,Yellow2,DC,10,,Gastrosep,0
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.457529513
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.606933461
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.622920123
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.490329162
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.443732505
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.479318397
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.548781731
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.572066867
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.663533126
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.558366893
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.393742999
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.544222393
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.410691534
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.544625925
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.511065653
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.639222089
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.595736799
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.516336021
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.556621552
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.636757084
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.625005582
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.560914433
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.615680415
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.52754275
Ofav,Yellow,2,Yellow2,DC,,,Zooxarea,0.653272455
Ofav,Yellow,2,Yellow2,BDS,1,1,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,1,,Gastrosep,0
Ofav,Yellow,2,Yellow2,BDS,2,11,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,2,,Gastrosep,34.7
Ofav,Yellow,2,Yellow2,BDS,3,8,Exopercent,0.5
Ofav,Yellow,2,Yellow2,BDS,3,,Gastrosep,0
Ofav,Yellow,2,Yellow2,BDS,4,11,Exopercent,0.2
Ofav,Yellow,2,Yellow2,BDS,4,,Gastrosep,16.984
Ofav,Yellow,2,Yellow2,BDS,5,1,Exopercent,0.285714286
Ofav,Yellow,2,Yellow2,BDS,5,,Gastrosep,0
Ofav,Yellow,2,Yellow2,BDS,6,3,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,6,,Gastrosep,0
Ofav,Yellow,2,Yellow2,BDS,7,8,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,7,,Gastrosep,34.212
Ofav,Yellow,2,Yellow2,BDS,8,7,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,8,,Gastrosep,0
Ofav,Yellow,2,Yellow2,BDS,9,6,Exopercent,0
Ofav,Yellow,2,Yellow2,BDS,9,,Gastrosep,28.968
Ofav,Yellow,2,Yellow2,BDS,10,8,Exopercent,0.5
Ofav,Yellow,2,Yellow2,BDS,10,,Gastrosep,37.301
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.441546604
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.465508487
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.596014493
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.49052297
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.501151913
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.361977591
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.382760941
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.587114855
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.536151755
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.565077292
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.492338545
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.426441915
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.367977038
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.332242731
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.532047418
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.351365557
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.379465151
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.55710466
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.573277524
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.49626393
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.449341327
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.488563854
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.560737155
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.428094466
Ofav,Yellow,2,Yellow2,BDS,,,Zooxarea,0.498947566
Ofav,Red,1,Red1,IDS,1,5,Exopercent,0
Ofav,Red,1,Red1,IDS,1,,Gastrosep,56.655
Ofav,Red,1,Red1,IDS,2,6,Exopercent,0
Ofav,Red,1,Red1,IDS,2,,Gastrosep,55.897
Ofav,Red,1,Red1,IDS,3,9,Exopercent,0.5
Ofav,Red,1,Red1,IDS,3,,Gastrosep,32.939
Ofav,Red,1,Red1,IDS,4,6,Exopercent,0.090909091
Ofav,Red,1,Red1,IDS,4,,Gastrosep,44.732
Ofav,Red,1,Red1,IDS,5,1,Exopercent,1
Ofav,Red,1,Red1,IDS,5,,Gastrosep,NA
Ofav,Red,1,Red1,IDS,6,11,Exopercent,0.833333333
Ofav,Red,1,Red1,IDS,6,,Gastrosep,27.304
Ofav,Red,1,Red1,IDS,7,5,Exopercent,0
Ofav,Red,1,Red1,IDS,7,,Gastrosep,NA
Ofav,Red,1,Red1,IDS,8,5,Exopercent,0
Ofav,Red,1,Red1,IDS,8,,Gastrosep,37.717
Ofav,Red,1,Red1,IDS,9,3,Exopercent,0.043478261
Ofav,Red,1,Red1,IDS,9,,Gastrosep,34.674
Ofav,Red,1,Red1,IDS,10,7,Exopercent,0
Ofav,Red,1,Red1,IDS,10,,Gastrosep,61.296
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.561633934
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.658393774
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.380550615
